season,week,game_id,team,opponent,is_home,plays,rush_att,pass_plays,run_share,points_for,points_against,margin,mean_score_diff
2022,10,2022_10_HOU_NYG,NYG,HOU,1,66,46,20,0.697,24,16,8,5.091
2022,10,2022_10_IND_LV,IND,LV,0,59,28,31,0.4746,25,20,5,3.305
2022,10,2022_10_IND_LV,LV,IND,1,65,24,41,0.3692,20,25,-5,-5.985
2022,10,2022_10_JAX_KC,JAX,KC,0,61,16,45,0.2623,17,27,-10,-11.803
2022,10,2022_10_JAX_KC,KC,JAX,1,61,26,35,0.4262,27,17,10,8.951
2022,10,2022_10_LAC_SF,LAC,SF,0,56,16,40,0.2857,16,22,-6,2.661
2022,10,2022_10_LAC_SF,SF,LAC,1,69,40,29,0.5797,22,16,6,-4.638
2022,10,2022_10_MIN_BUF,BUF,MIN,1,72,27,45,0.375,30,33,-3,4.917
2022,10,2022_10_MIN_BUF,MIN,BUF,0,78,24,54,0.3077,33,30,3,-7.141
2022,10,2022_10_NO_PIT,NO,PIT,0,45,15,30,0.3333,10,20,-10,-6.133
2022,10,2022_10_NO_PIT,PIT,NO,1,78,42,36,0.5385,20,10,10,3.667
2022,10,2022_10_SEA_TB,SEA,TB,0,51,14,37,0.2745,16,21,-5,-10.569
2022,10,2022_10_SEA_TB,TB,SEA,1,68,38,30,0.5588,21,16,5,6.515
2022,10,2022_10_WAS_PHI,PHI,WAS,1,47,20,27,0.4255,21,32,-11,-3.532
2022,10,2022_10_WAS_PHI,WAS,PHI,0,77,47,30,0.6104,32,21,11,-1.143
2022,11,2022_11_CAR_BAL,BAL,CAR,1,65,29,36,0.4462,13,3,10,1.308
2022,11,2022_11_CAR_BAL,CAR,BAL,0,54,17,37,0.3148,3,13,-10,-3.315
2022,11,2022_11_CHI_ATL,ATL,CHI,1,48,30,18,0.625,27,24,3,-0.188
2022,11,2022_11_CHI_ATL,CHI,ATL,0,66,41,25,0.6212,24,27,-3,-1.53
2022,11,2022_11_CIN_PIT,CIN,PIT,0,63,22,41,0.3492,37,30,7,0.889
2022,11,2022_11_CIN_PIT,PIT,CIN,1,68,24,44,0.3529,30,37,-7,-5.382
2022,11,2022_11_CLE_BUF,BUF,CLE,1,62,33,29,0.5323,31,23,8,2.323
2022,11,2022_11_CLE_BUF,CLE,BUF,0,67,25,42,0.3731,23,31,-8,-4.507
2022,11,2022_11_DAL_MIN,DAL,MIN,0,70,40,30,0.5714,40,3,37,16.343
2022,11,2022_11_DAL_MIN,MIN,DAL,1,54,17,37,0.3148,3,40,-37,-21.185
2022,11,2022_11_DET_NYG,DET,NYG,0,60,34,26,0.5667,31,18,13,6.6
2022,11,2022_11_DET_NYG,NYG,DET,1,73,26,47,0.3562,18,31,-13,-9.986
2022,11,2022_11_KC_LAC,KC,LAC,0,61,26,35,0.4262,30,27,3,-2.803
2022,11,2022_11_KC_LAC,LAC,KC,1,65,30,35,0.4615,27,30,-3,-0.554
2022,11,2022_11_LA_NO,LA,NO,0,61,30,31,0.4918,20,27,-7,-5.016
2022,11,2022_11_LA_NO,NO,LA,1,54,22,32,0.4074,27,20,7,1.037
2022,11,2022_11_LV_DEN,DEN,LV,1,62,28,34,0.4516,16,22,-6,1.952
2022,11,2022_11_LV_DEN,LV,DEN,0,62,24,38,0.3871,22,16,6,-3.855
2022,11,2022_11_NYJ_NE,NE,NYJ,1,59,26,33,0.4407,10,3,7,0.0
2022,11,2022_11_NYJ_NE,NYJ,NE,0,49,23,26,0.4694,3,10,-7,-0.49
2022,11,2022_11_PHI_IND,IND,PHI,1,62,26,36,0.4194,16,17,-1,4.226
2022,11,2022_11_PHI_IND,PHI,IND,0,59,31,28,0.5254,17,16,1,-7.322
2022,11,2022_11_SF_ARI,ARI,SF,1,71,24,47,0.338,10,38,-28,-11.746
2022,11,2022_11_SF_ARI,SF,ARI,0,55,26,29,0.4727,38,10,28,7.927
2022,11,2022_11_TEN_GB,GB,TEN,1,60,19,41,0.3167,17,27,-10,-8.383
2022,11,2022_11_TEN_GB,TEN,GB,0,61,29,32,0.4754,27,17,10,3.492
2022,11,2022_11_WAS_HOU,HOU,WAS,1,53,15,38,0.283,10,23,-13,-15.453
2022,11,2022_11_WAS_HOU,WAS,HOU,0,67,40,27,0.597,23,10,13,12.761
2022,12,2022_12_ATL_WAS,ATL,WAS,0,55,29,26,0.5273,13,19,-6,-3.273
2022,12,2022_12_ATL_WAS,WAS,ATL,1,59,36,23,0.6102,19,13,6,0.441
2022,12,2022_12_BAL_JAX,BAL,JAX,0,68,34,34,0.5,27,28,-1,1.074
2022,12,2022_12_BAL_JAX,JAX,BAL,1,62,20,42,0.3226,28,27,1,-4.774
2022,12,2022_12_BUF_DET,BUF,DET,0,74,29,45,0.3919,28,25,3,-0.959
2022,12,2022_12_BUF_DET,DET,BUF,1,68,29,39,0.4265,25,28,-3,-2.794
2022,12,2022_12_CHI_NYJ,CHI,NYJ,0,55,28,27,0.5091,10,31,-21,-11.655
2022,12,2022_12_CHI_NYJ,NYJ,CHI,1,60,30,30,0.5,31,10,21,6.567
2022,12,2022_12_CIN_TEN,CIN,TEN,0,62,24,38,0.3871,20,16,4,-1.065
2022,12,2022_12_CIN_TEN,TEN,CIN,1,56,21,35,0.375,16,20,-4,-1.214
2022,12,2022_12_DEN_CAR,CAR,DEN,1,64,45,19,0.7031,23,10,13,7.094
2022,12,2022_12_DEN_CAR,DEN,CAR,0,57,19,38,0.3333,10,23,-13,-10.982
2022,12,2022_12_GB_PHI,GB,PHI,0,48,20,28,0.4167,33,40,-7,-8.75
2022,12,2022_12_GB_PHI,PHI,GB,1,78,48,30,0.6154,40,33,7,4.846
2022,12,2022_12_HOU_MIA,HOU,MIA,0,60,15,45,0.25,15,30,-15,-17.917
2022,12,2022_12_HOU_MIA,MIA,HOU,1,68,23,45,0.3382,30,15,15,16.0
2022,12,2022_12_LAC_ARI,ARI,LAC,1,64,34,30,0.5312,24,25,-1,1.156
2022,12,2022_12_LAC_ARI,LAC,ARI,0,64,12,52,0.1875,25,24,1,-5.312
2022,12,2022_12_LA_KC,KC,LA,1,72,30,42,0.4167,26,10,16,6.972
2022,12,2022_12_LA_KC,LA,KC,0,54,27,27,0.5,10,26,-16,-10.537
2022,12,2022_12_LV_SEA,LV,SEA,0,77,40,37,0.5195,40,34,6,-2.714
2022,12,2022_12_LV_SEA,SEA,LV,1,62,22,40,0.3548,34,40,-6,-1.065
2022,12,2022_12_NE_MIN,MIN,NE,1,65,26,39,0.4,33,26,7,-0.646
2022,12,2022_12_NE_MIN,NE,MIN,0,54,13,41,0.2407,26,33,-7,-2.722
2022,12,2022_12_NO_SF,NO,SF,0,53,22,31,0.4151,0,13,-13,-9.075
2022,12,2022_12_NO_SF,SF,NO,1,65,27,38,0.4154,13,0,13,5.708
2022,12,2022_12_NYG_DAL,DAL,NYG,1,68,38,30,0.5588,28,20,8,-0.103
2022,12,2022_12_NYG_DAL,NYG,DAL,0,56,21,35,0.375,20,28,-8,-5.107
2022,12,2022_12_PIT_IND,IND,PIT,1,62,25,37,0.4032,17,24,-7,-8.016
2022,12,2022_12_PIT_IND,PIT,IND,0,67,35,32,0.5224,24,17,7,4.194
2022,12,2022_12_TB_CLE,CLE,TB,1,75,34,41,0.4533,23,17,6,-2.16
2022,12,2022_12_TB_CLE,TB,CLE,0,66,20,46,0.303,17,23,-6,-0.045
2022,13,2022_13_BUF_NE,BUF,NE,0,68,33,35,0.4853,24,10,14,6.147
2022,13,2022_13_BUF_NE,NE,BUF,1,51,14,37,0.2745,10,24,-14,-11.059
2022,13,2022_13_CLE_HOU,CLE,HOU,0,58,35,23,0.6034,27,14,13,2.517
2022,13,2022_13_CLE_HOU,HOU,CLE,1,62,22,40,0.3548,14,27,-13,-4.177
2022,13,2022_13_DEN_BAL,BAL,DEN,1,68,28,40,0.4118,10,9,1,-4.191
