season,team,game_number,game_pk,date,opponent,home,runs_for,runs_against,won
2019,Toronto Blue Jays,16,566873,2019-04-14,Tampa Bay Rays,1,4,8,0
2019,Toronto Blue Jays,17,566968,2019-04-15,Minnesota Twins,0,5,3,1
2019,Toronto Blue Jays,18,566969,2019-04-16,Minnesota Twins,0,6,5,1
2019,Toronto Blue Jays,19,566970,2019-04-17,Minnesota Twins,0,1,4,0
2019,Toronto Blue Jays,20,566971,2019-04-18,Minnesota Twins,0,7,4,1
2019,Toronto Blue Jays,21,566096,2019-04-19,Oakland Athletics,0,5,1,1
2019,Toronto Blue Jays,22,566097,2019-04-20,Oakland Athletics,0,10,1,1
2019,Toronto Blue Jays,23,566098,2019-04-21,Oakland Athletics,0,5,4,1
2019,Toronto Blue Jays,24,566874,2019-04-23,San Francisco Giants,1,6,7,0
2019,Toronto Blue Jays,25,566875,2019-04-24,San Francisco Giants,1,0,4,0
2019,Toronto Blue Jays,26,566876,2019-04-26,Oakland Athletics,1,4,2,1
2019,Toronto Blue Jays,27,566877,2019-04-27,Oakland Athletics,1,7,1,1
2019,Toronto Blue Jays,28,566878,2019-04-28,Oakland Athletics,1,5,4,1
2019,Toronto Blue Jays,29,564749,2019-04-30,Los Angeles Angels,0,3,4,0
2019,Toronto Blue Jays,30,564750,2019-05-01,Los Angeles Angels,0,3,6,0
2019,Toronto Blue Jays,31,564751,2019-05-02,Los Angeles Angels,0,2,6,0
2019,Toronto Blue Jays,32,566780,2019-05-03,Texas Rangers,0,1,0,1
2019,Toronto Blue Jays,33,566781,2019-05-04,Texas Rangers,0,5,8,0
2019,Toronto Blue Jays,34,566782,2019-05-05,Texas Rangers,0,2,10,0
2019,Toronto Blue Jays,35,566879,2019-05-06,Minnesota Twins,1,0,8,0
2019,Toronto Blue Jays,36,566880,2019-05-07,Minnesota Twins,1,0,3,0
2019,Toronto Blue Jays,37,566881,2019-05-08,Minnesota Twins,1,1,9,0
2019,Toronto Blue Jays,38,566882,2019-05-10,Chicago White Sox,1,4,3,1
2019,Toronto Blue Jays,39,566883,2019-05-11,Chicago White Sox,1,2,7,0
2019,Toronto Blue Jays,40,566884,2019-05-12,Chicago White Sox,1,1,5,0
2019,Toronto Blue Jays,41,566490,2019-05-14,San Francisco Giants,0,7,3,1
2019,Toronto Blue Jays,42,566491,2019-05-15,San Francisco Giants,0,3,4,0
2019,Toronto Blue Jays,43,567284,2019-05-16,Chicago White Sox,0,2,4,0
2019,Toronto Blue Jays,44,567285,2019-05-17,Chicago White Sox,0,10,2,1
2019,Toronto Blue Jays,45,567286,2019-05-18,Chicago White Sox,0,1,4,0
2019,Toronto Blue Jays,46,567287,2019-05-19,Chicago White Sox,0,5,2,1
2019,Toronto Blue Jays,47,566885,2019-05-20,Boston Red Sox,1,2,12,0
2019,Toronto Blue Jays,48,566886,2019-05-21,Boston Red Sox,1,10,3,1
2019,Toronto Blue Jays,49,566887,2019-05-22,Boston Red Sox,1,5,6,0
2019,Toronto Blue Jays,50,566888,2019-05-23,Boston Red Sox,1,2,8,0
2019,Toronto Blue Jays,51,566889,2019-05-24,San Diego Padres,1,3,6,0
2019,Toronto Blue Jays,52,566890,2019-05-25,San Diego Padres,1,4,19,0
2019,Toronto Blue Jays,53,566891,2019-05-26,San Diego Padres,1,10,1,1
2019,Toronto Blue Jays,54,566688,2019-05-27,Tampa Bay Rays,0,3,8,0
2019,Toronto Blue Jays,55,566689,2019-05-28,Tampa Bay Rays,0,1,3,0
2019,Toronto Blue Jays,56,566690,2019-05-29,Tampa Bay Rays,0,3,4,0
2019,Toronto Blue Jays,57,565442,2019-05-31,Colorado Rockies,0,6,13,0
2019,Toronto Blue Jays,58,565443,2019-06-01,Colorado Rockies,0,2,4,0
2019,Toronto Blue Jays,59,565444,2019-06-02,Colorado Rockies,0,1,5,0
2019,Toronto Blue Jays,60,566892,2019-06-04,New York Yankees,1,4,3,1
2019,Toronto Blue Jays,61,566893,2019-06-05,New York Yankees,1,11,7,1
2019,Toronto Blue Jays,62,566894,2019-06-06,New York Yankees,1,2,6,0
2019,Toronto Blue Jays,63,566895,2019-06-07,Arizona Diamondbacks,1,2,8,0
2019,Toronto Blue Jays,64,566896,2019-06-08,Arizona Diamondbacks,1,0,6,0
2019,Toronto Blue Jays,65,566897,2019-06-09,Arizona Diamondbacks,1,2,8,0
2019,Toronto Blue Jays,66,564962,2019-06-11,Baltimore Orioles,0,2,4,0
2019,Toronto Blue Jays,67,564963,2019-06-12,Baltimore Orioles,0,8,6,1
2019,Toronto Blue Jays,68,564964,2019-06-13,Baltimore Orioles,0,12,3,1
2019,Toronto Blue Jays,69,565641,2019-06-14,Houston Astros,0,2,15,0
2019,Toronto Blue Jays,70,565642,2019-06-15,Houston Astros,0,2,7,0
2019,Toronto Blue Jays,71,565643,2019-06-16,Houston Astros,0,12,0,1
2019,Toronto Blue Jays,72,566898,2019-06-17,Los Angeles Angels,1,5,10,0
2019,Toronto Blue Jays,73,566899,2019-06-18,Los Angeles Angels,1,1,3,0
2019,Toronto Blue Jays,74,566900,2019-06-19,Los Angeles Angels,1,6,11,0
2019,Toronto Blue Jays,75,566901,2019-06-20,Los Angeles Angels,1,7,5,1
2019,Toronto Blue Jays,76,565061,2019-06-21,Boston Red Sox,0,5,7,0
2019,Toronto Blue Jays,77,565062,2019-06-22,Boston Red Sox,0,8,7,1
2019,Toronto Blue Jays,78,565063,2019-06-23,Boston Red Sox,0,6,1,1
2019,Toronto Blue Jays,79,567500,2019-06-24,New York Yankees,0,8,10,0
2019,Toronto Blue Jays,80,567501,2019-06-25,New York Yankees,0,3,4,0
2019,Toronto Blue Jays,81,567502,2019-06-26,New York Yankees,0,7,8,0
2019,Toronto Blue Jays,82,566902,2019-06-28,Kansas City Royals,1,6,2,1
2019,Toronto Blue Jays,83,566903,2019-06-29,Kansas City Royals,1,7,5,1
2019,Toronto Blue Jays,84,566904,2019-06-30,Kansas City Royals,1,6,7,0
2019,Toronto Blue Jays,85,566905,2019-07-01,Kansas City Royals,1,11,4,1
2019,Toronto Blue Jays,86,566906,2019-07-02,Boston Red Sox,1,6,10,0
2019,Toronto Blue Jays,87,566907,2019-07-03,Boston Red Sox,1,6,3,1
2019,Toronto Blue Jays,88,566908,2019-07-04,Boston Red Sox,1,7,8,0
2019,Toronto Blue Jays,89,566909,2019-07-05,Baltimore Orioles,1,1,4,0
2019,Toronto Blue Jays,90,566910,2019-07-06,Baltimore Orioles,1,1,8,0
2019,Toronto Blue Jays,91,566911,2019-07-07,Baltimore Orioles,1,6,1,1
2019,Toronto Blue Jays,92,567503,2019-07-12,New York Yankees,0,0,4,0
2019,Toronto Blue Jays,93,567504,2019-07-13,New York Yankees,0,2,1,1
2019,Toronto Blue Jays,94,567505,2019-07-14,New York Yankees,0,2,4,0
2019,Toronto Blue Jays,95,565072,2019-07-15,Boston Red Sox,0,8,10,0
2019,Toronto Blue Jays,96,565073,2019-07-16,Boston Red Sox,0,10,4,1
2019,Toronto Blue Jays,97,565074,2019-07-17,Boston Red Sox,0,4,5,0
2019,Toronto Blue Jays,98,565075,2019-07-18,Boston Red Sox,0,0,5,0
2019,Toronto Blue Jays,99,565556,2019-07-19,Detroit Tigers,0,12,1,1
2019,Toronto Blue Jays,100,565557,2019-07-20,Detroit Tigers,0,7,5,1
2019,Toronto Blue Jays,101,565558,2019-07-21,Detroit Tigers,0,3,4,0
2019,Toronto Blue Jays,102,566912,2019-07-22,Cleveland Indians,1,3,7,0
2019,Toronto Blue Jays,103,566913,2019-07-23,Cleveland Indians,1,2,1,1
2019,Toronto Blue Jays,104,566914,2019-07-24,Cleveland Indians,1,0,4,0
2019,Toronto Blue Jays,105,566915,2019-07-26,Tampa Bay Rays,1,1,3,0
2019,Toronto Blue Jays,106,566916,2019-07-27,Tampa Bay Rays,1,10,9,1
2019,Toronto Blue Jays,107,566917,2019-07-28,Tampa Bay Rays,1,9,10,0
2019,Toronto Blue Jays,108,565757,2019-07-29,Kansas City Royals,0,7,3,1
2019,Toronto Blue Jays,109,565758,2019-07-30,Kansas City Royals,0,9,2,1
2019,Toronto Blue Jays,110,565759,2019-07-31,Kansas City Royals,0,4,1,1
2019,Toronto Blue Jays,111,564981,2019-08-01,Baltimore Orioles,0,11,2,1
2019,Toronto Blue Jays,112,564982,2019-08-02,Baltimore Orioles,0,5,2,1
2019,Toronto Blue Jays,113,564983,2019-08-03,Baltimore Orioles,0,4,6,0
2019,Toronto Blue Jays,114,564984,2019-08-04,Baltimore Orioles,0,5,6,0
2019,Toronto Blue Jays,115,566720,2019-08-05,Tampa Bay Rays,0,2,0,1
2019,Toronto Blue Jays,116,566721,2019-08-06,Tampa Bay Rays,0,6,7,0
2019,Toronto Blue Jays,117,566722,2019-08-07,Tampa Bay Rays,0,4,3,1
2019,Toronto Blue Jays,118,566918,2019-08-08,New York Yankees,1,6,12,0
2019,Toronto Blue Jays,119,566919,2019-08-09,New York Yankees,1,8,2,1
2019,Toronto Blue Jays,120,566920,2019-08-10,New York Yankees,1,5,4,1
2019,Toronto Blue Jays,121,566921,2019-08-11,New York Yankees,1,0,1,0
2019,Toronto Blue Jays,122,566922,2019-08-12,Texas Rangers,1,19,4,1
2019,Toronto Blue Jays,123,566923,2019-08-13,Texas Rangers,1,3,0,1
2019,Toronto Blue Jays,124,566924,2019-08-14,Texas Rangers,1,3,7,0
2019,Toronto Blue Jays,125,566925,2019-08-16,Seattle Mariners,1,7,3,1
2019,Toronto Blue Jays,126,566926,2019-08-17,Seattle Mariners,1,3,4,0
2019,Toronto Blue Jays,127,566927,2019-08-18,Seattle Mariners,1,0,7,0
2019,Toronto Blue Jays,128,565863,2019-08-20,Los Angeles Dodgers,0,3,16,0
2019,Toronto Blue Jays,129,565864,2019-08-21,Los Angeles Dodgers,0,1,2,0
2019,Toronto Blue Jays,130,565865,2019-08-22,Los Angeles Dodgers,0,2,3,0
2019,Toronto Blue Jays,131,566435,2019-08-23,Seattle Mariners,0,4,7,0
2019,Toronto Blue Jays,132,566436,2019-08-24,Seattle Mariners,0,7,5,1
2019,Toronto Blue Jays,133,566437,2019-08-25,Seattle Mariners,0,1,3,0
2019,Toronto Blue Jays,134,566928,2019-08-27,Atlanta Braves,1,3,1,1
2019,Toronto Blue Jays,135,566929,2019-08-28,Atlanta Braves,1,4,9,0
2019,Toronto Blue Jays,136,566930,2019-08-30,Houston Astros,1,4,7,0
2019,Toronto Blue Jays,137,566931,2019-08-31,Houston Astros,1,6,4,1
2019,Toronto Blue Jays,138,566932,2019-09-01,Houston Astros,1,0,2,0
2019,Toronto Blue Jays,139,567236,2019-09-02,Atlanta Braves,0,3,6,0
2019,Toronto Blue Jays,140,567237,2019-09-03,Atlanta Braves,0,2,7,0
2019,Toronto Blue Jays,141,566735,2019-09-05,Tampa Bay Rays,0,4,6,0
2019,Toronto Blue Jays,142,566736,2019-09-06,Tampa Bay Rays,0,0,5,0
2019,Toronto Blue Jays,143,566737,2019-09-07,Tampa Bay Rays,0,3,5,0
2019,Toronto Blue Jays,144,566738,2019-09-08,Tampa Bay Rays,0,3,8,0
2019,Toronto Blue Jays,145,566933,2019-09-10,Boston Red Sox,1,4,3,1
2019,Toronto Blue Jays,146,566934,2019-09-11,Boston Red Sox,1,8,0,1
2019,Toronto Blue Jays,147,566935,2019-09-12,Boston Red Sox,1,4,7,0
2019,Toronto Blue Jays,148,566936,2019-09-13,New York Yankees,1,6,5,1
2019,Toronto Blue Jays,149,566937,2019-09-14,New York Yankees,1,3,13,0
2019,Toronto Blue Jays,150,566938,2019-09-15,New York Yankees,1,6,4,1
2019,Toronto Blue Jays,151,565005,2019-09-17,Baltimore Orioles,0,8,5,1
2019,Toronto Blue Jays,152,565006,2019-09-18,Baltimore Orioles,0,11,10,1
2019,Toronto Blue Jays,153,565007,2019-09-19,Baltimore Orioles,0,8,4,1
2019,Toronto Blue Jays,154,567534,2019-09-20,New York Yankees,0,4,3,1
2019,Toronto Blue Jays,155,567535,2019-09-21,New York Yankees,0,2,7,0
2019,Toronto Blue Jays,156,567536,2019-09-22,New York Yankees,0,3,8,0
2019,Toronto Blue Jays,157,566939,2019-09-23,Baltimore Orioles,1,11,10,1
2019,Toronto Blue Jays,158,566940,2019-09-24,Baltimore Orioles,1,4,11,0
2019,Toronto Blue Jays,159,566941,2019-09-25,Baltimore Orioles,1,3,2,1
2019,Toronto Blue Jays,160,566942,2019-09-27,Tampa Bay Rays,1,2,6,0
2019,Toronto Blue Jays,161,566943,2019-09-28,Tampa Bay Rays,1,4,1,1
2019,Toronto Blue Jays,162,566944,2019-09-29,Tampa Bay Rays,1,8,3,1
2019,Washington Nationals,1,565895,2019-03-28,New York Mets,1,0,2,0
2019,Washington Nationals,2,565896,2019-03-30,New York Mets,1,8,11,0
2019,Washington Nationals,3,565897,2019-03-31,New York Mets,1,6,5,1
2019,Washington Nationals,4,565898,2019-04-02,Philadelphia Phillies,1,2,8,0
2019,Washington Nationals,5,565899,2019-04-03,Philadelphia Phillies,1,9,8,1
2019,Washington Nationals,6,565990,2019-04-04,New York Mets,0,4,0,1
2019,Washington Nationals,7,565991,2019-04-06,New York Mets,0,5,6,0
2019,Washington Nationals,8,565992,2019-04-07,New York Mets,0,12,9,1
2019,Washington Nationals,9,567065,2019-04-08,Philadelphia Phillies,0,3,4,0
2019,Washington Nationals,10,567066,2019-04-09,Philadelphia Phillies,0,10,6,1
2019,Washington Nationals,11,567067,2019-04-10,Philadelphia Phillies,0,15,1,1
2019,Washington Nationals,12,565900,2019-04-12,Pittsburgh Pirates,1,3,6,0
2019,Washington Nationals,13,565901,2019-04-13,Pittsburgh Pirates,1,3,2,1
2019,Washington Nationals,14,565902,2019-04-14,Pittsburgh Pirates,1,3,4,0
2019,Washington Nationals,15,565903,2019-04-16,San Francisco Giants,1,3,7,0
2019,Washington Nationals,16,565904,2019-04-17,San Francisco Giants,1,9,6,1
2019,Washington Nationals,17,565905,2019-04-18,San Francisco Giants,1,4,2,1
2019,Washington Nationals,18,567372,2019-04-19,Miami Marlins,0,2,3,0
2019,Washington Nationals,19,567373,2019-04-20,Miami Marlins,0,3,9,0
2019,Washington Nationals,20,567374,2019-04-21,Miami Marlins,0,5,0,1
2019,Washington Nationals,21,565423,2019-04-22,Colorado Rockies,0,5,7,0
2019,Washington Nationals,22,565424,2019-04-23,Colorado Rockies,0,6,3,1
2019,Washington Nationals,23,565425,2019-04-24,Colorado Rockies,0,5,9,0
2019,Washington Nationals,24,565906,2019-04-26,San Diego Padres,1,3,4,0
2019,Washington Nationals,25,565907,2019-04-27,San Diego Padres,1,3,8,0
2019,Washington Nationals,26,565908,2019-04-28,San Diego Padres,1,7,6,1
2019,Washington Nationals,27,565909,2019-04-29,St. Louis Cardinals,1,3,6,0
2019,Washington Nationals,28,565910,2019-04-30,St. Louis Cardinals,1,2,3,0
2019,Washington Nationals,29,565911,2019-05-01,St. Louis Cardinals,1,1,5,0
2019,Washington Nationals,30,565912,2019-05-02,St. Louis Cardinals,1,2,1,1
2019,Washington Nationals,31,567077,2019-05-03,Philadelphia Phillies,0,2,4,0
2019,Washington Nationals,32,567078,2019-05-04,Philadelphia Phillies,0,10,8,1
2019,Washington Nationals,33,567079,2019-05-05,Philadelphia Phillies,0,1,7,0
2019,Washington Nationals,34,567573,2019-05-06,Milwaukee Brewers,0,3,5,0
2019,Washington Nationals,35,567574,2019-05-07,Milwaukee Brewers,0,0,6,0
2019,Washington Nationals,36,567575,2019-05-08,Milwaukee Brewers,0,3,7,0
2019,Washington Nationals,37,565818,2019-05-09,Los Angeles Dodgers,0,6,0,1
2019,Washington Nationals,38,565819,2019-05-10,Los Angeles Dodgers,0,0,5,0
2019,Washington Nationals,39,565820,2019-05-11,Los Angeles Dodgers,0,5,2,1
2019,Washington Nationals,40,565821,2019-05-12,Los Angeles Dodgers,0,0,6,0
2019,Washington Nationals,41,565913,2019-05-14,New York Mets,1,2,6,0
2019,Washington Nationals,42,565914,2019-05-15,New York Mets,1,5,1,1
2019,Washington Nationals,43,565915,2019-05-16,New York Mets,1,7,6,1
2019,Washington Nationals,44,565916,2019-05-17,Chicago Cubs,1,6,14,0
2019,Washington Nationals,45,565917,2019-05-18,Chicago Cubs,1,5,2,1
2019,Washington Nationals,46,565918,2019-05-19,Chicago Cubs,1,5,6,0
2019,Washington Nationals,47,566008,2019-05-20,New York Mets,0,3,5,0
2019,Washington Nationals,48,566009,2019-05-21,New York Mets,0,5,6,0
2019,Washington Nationals,49,566010,2019-05-22,New York Mets,0,1,6,0
2019,Washington Nationals,50,566011,2019-05-23,New York Mets,0,4,6,0
2019,Washington Nationals,51,565919,2019-05-24,Miami Marlins,1,12,10,1
2019,Washington Nationals,52,565920,2019-05-25,Miami Marlins,1,5,0,1
2019,Washington Nationals,53,565921,2019-05-26,Miami Marlins,1,9,6,1
2019,Washington Nationals,54,565922,2019-05-27,Miami Marlins,1,2,3,0
2019,Washington Nationals,55,567188,2019-05-28,Atlanta Braves,0,5,4,1
2019,Washington Nationals,56,567189,2019-05-29,Atlanta Braves,0,14,4,1
2019,Washington Nationals,57,565247,2019-05-31,Cincinnati Reds,0,3,9,0
2019,Washington Nationals,58,565248,2019-06-01,Cincinnati Reds,0,5,2,1
2019,Washington Nationals,59,565249,2019-06-02,Cincinnati Reds,0,4,1,1
2019,Washington Nationals,60,565923,2019-06-04,Chicago White Sox,1,9,5,1
2019,Washington Nationals,61,565924,2019-06-05,Chicago White Sox,1,6,4,1
2019,Washington Nationals,62,566309,2019-06-06,San Diego Padres,0,4,5,0
2019,Washington Nationals,63,566310,2019-06-07,San Diego Padres,0,4,5,0
2019,Washington Nationals,64,566311,2019-06-08,San Diego Padres,0,4,1,1
2019,Washington Nationals,65,566312,2019-06-09,San Diego Padres,0,5,2,1
2019,Washington Nationals,66,567295,2019-06-10,Chicago White Sox,0,12,1,1
2019,Washington Nationals,67,567296,2019-06-11,Chicago White Sox,0,5,7,0
2019,Washington Nationals,68,565925,2019-06-13,Arizona Diamondbacks,1,0,5,0
2019,Washington Nationals,69,565926,2019-06-14,Arizona Diamondbacks,1,7,3,1
2019,Washington Nationals,70,565927,2019-06-15,Arizona Diamondbacks,1,3,10,0
2019,Washington Nationals,71,565928,2019-06-16,Arizona Diamondbacks,1,15,5,1
2019,Washington Nationals,72,565929,2019-06-19,Philadelphia Phillies,1,6,2,1
2019,Washington Nationals,73,565931,2019-06-19,Philadelphia Phillies,1,2,0,1
2019,Washington Nationals,74,565932,2019-06-20,Philadelphia Phillies,1,7,4,1
2019,Washington Nationals,75,565933,2019-06-21,Atlanta Braves,1,4,3,1
2019,Washington Nationals,76,565934,2019-06-22,Atlanta Braves,1,9,13,0
2019,Washington Nationals,77,565935,2019-06-23,Atlanta Braves,1,3,4,0
2019,Washington Nationals,78,567397,2019-06-25,Miami Marlins,0,6,1,1
2019,Washington Nationals,79,567398,2019-06-26,Miami Marlins,0,7,5,1
2019,Washington Nationals,80,567399,2019-06-27,Miami Marlins,0,8,5,1
2019,Washington Nationals,81,565550,2019-06-28,Detroit Tigers,0,3,1,1
2019,Washington Nationals,82,565551,2019-06-29,Detroit Tigers,0,5,7,0
2019,Washington Nationals,83,565552,2019-06-30,Detroit Tigers,0,2,1,1
2019,Washington Nationals,84,565936,2019-07-02,Miami Marlins,1,3,2,1
2019,Washington Nationals,85,565937,2019-07-03,Miami Marlins,1,3,1,1
2019,Washington Nationals,86,565938,2019-07-04,Miami Marlins,1,5,2,1
2019,Washington Nationals,87,565939,2019-07-05,Kansas City Royals,1,4,7,0
2019,Washington Nationals,88,565940,2019-07-06,Kansas City Royals,1,6,0,1
2019,Washington Nationals,89,565941,2019-07-07,Kansas City Royals,1,5,2,1
2019,Washington Nationals,90,567103,2019-07-12,Philadelphia Phillies,0,4,0,1
2019,Washington Nationals,91,567104,2019-07-13,Philadelphia Phillies,0,4,3,1
2019,Washington Nationals,92,567105,2019-07-14,Philadelphia Phillies,0,3,4,0
2019,Washington Nationals,93,564976,2019-07-16,Baltimore Orioles,0,8,1,1
2019,Washington Nationals,94,564977,2019-07-17,Baltimore Orioles,0,2,9,0
2019,Washington Nationals,95,567214,2019-07-18,Atlanta Braves,0,13,4,1
2019,Washington Nationals,96,567215,2019-07-19,Atlanta Braves,0,3,4,0
2019,Washington Nationals,97,567216,2019-07-20,Atlanta Braves,0,5,3,1
2019,Washington Nationals,98,567217,2019-07-21,Atlanta Braves,0,1,7,0
2019,Washington Nationals,99,565943,2019-07-23,Colorado Rockies,1,11,1,1
2019,Washington Nationals,100,565942,2019-07-24,Colorado Rockies,1,3,2,1
2019,Washington Nationals,101,565944,2019-07-24,Colorado Rockies,1,2,0,1
2019,Washington Nationals,102,565945,2019-07-25,Colorado Rockies,1,7,8,0
2019,Washington Nationals,103,565946,2019-07-26,Los Angeles Dodgers,1,2,4,0
2019,Washington Nationals,104,565947,2019-07-27,Los Angeles Dodgers,1,3,9,0
2019,Washington Nationals,105,565948,2019-07-28,Los Angeles Dodgers,1,11,4,1
2019,Washington Nationals,106,565949,2019-07-29,Atlanta Braves,1,6,3,1
2019,Washington Nationals,107,565950,2019-07-30,Atlanta Braves,1,8,11,0
2019,Washington Nationals,108,565951,2019-07-31,Atlanta Braves,1,4,5,0
2019,Washington Nationals,109,564882,2019-08-02,Arizona Diamondbacks,0,3,0,1
2019,Washington Nationals,110,564883,2019-08-03,Arizona Diamondbacks,0,7,18,0
2019,Washington Nationals,111,564884,2019-08-04,Arizona Diamondbacks,0,5,7,0
2019,Washington Nationals,112,566524,2019-08-05,San Francisco Giants,0,4,0,1
2019,Washington Nationals,113,566525,2019-08-06,San Francisco Giants,0,5,3,1
2019,Washington Nationals,114,566526,2019-08-07,San Francisco Giants,0,4,1,1
2019,Washington Nationals,115,566042,2019-08-09,New York Mets,0,6,7,0
2019,Washington Nationals,116,566043,2019-08-10,New York Mets,0,3,4,0
2019,Washington Nationals,117,566044,2019-08-11,New York Mets,0,7,4,1
2019,Washington Nationals,118,565952,2019-08-12,Cincinnati Reds,1,7,6,1
2019,Washington Nationals,119,565953,2019-08-13,Cincinnati Reds,1,3,1,1
2019,Washington Nationals,120,565954,2019-08-14,Cincinnati Reds,1,17,7,1
2019,Washington Nationals,121,565955,2019-08-16,Milwaukee Brewers,1,2,1,1
2019,Washington Nationals,122,565956,2019-08-17,Milwaukee Brewers,1,14,15,0
2019,Washington Nationals,123,565957,2019-08-18,Milwaukee Brewers,1,16,8,1
2019,Washington Nationals,124,566239,2019-08-19,Pittsburgh Pirates,0,13,0,1
2019,Washington Nationals,125,566240,2019-08-20,Pittsburgh Pirates,0,1,4,0
2019,Washington Nationals,126,566241,2019-08-21,Pittsburgh Pirates,0,11,1,1
2019,Washington Nationals,127,566242,2019-08-22,Pittsburgh Pirates,0,7,1,1
2019,Washington Nationals,128,565187,2019-08-23,Chicago Cubs,0,9,3,1
2019,Washington Nationals,129,565188,2019-08-24,Chicago Cubs,0,7,2,1
2019,Washington Nationals,130,565189,2019-08-25,Chicago Cubs,0,7,5,1
2019,Washington Nationals,131,565958,2019-08-27,Baltimore Orioles,1,0,2,0
2019,Washington Nationals,132,565959,2019-08-28,Baltimore Orioles,1,8,4,1
2019,Washington Nationals,133,565960,2019-08-30,Miami Marlins,1,7,6,1
2019,Washington Nationals,134,565961,2019-08-31,Miami Marlins,1,7,0,1
2019,Washington Nationals,135,565962,2019-09-01,Miami Marlins,1,9,3,1
2019,Washington Nationals,136,565963,2019-09-02,New York Mets,1,3,7,0
2019,Washington Nationals,137,565964,2019-09-03,New York Mets,1,11,10,1
2019,Washington Nationals,138,565965,2019-09-04,New York Mets,1,4,8,0
2019,Washington Nationals,139,567238,2019-09-05,Atlanta Braves,0,2,4,0
2019,Washington Nationals,140,567239,2019-09-06,Atlanta Braves,0,3,4,0
2019,Washington Nationals,141,567240,2019-09-07,Atlanta Braves,0,4,5,0
2019,Washington Nationals,142,567241,2019-09-08,Atlanta Braves,0,9,4,1
2019,Washington Nationals,143,567033,2019-09-10,Minnesota Twins,0,0,5,0
2019,Washington Nationals,144,567034,2019-09-11,Minnesota Twins,0,6,2,1
2019,Washington Nationals,145,567035,2019-09-12,Minnesota Twins,0,12,6,1
2019,Washington Nationals,146,565966,2019-09-13,Atlanta Braves,1,0,5,0
2019,Washington Nationals,147,565967,2019-09-14,Atlanta Braves,1,1,10,0
2019,Washington Nationals,148,565968,2019-09-15,Atlanta Braves,1,7,0,1
2019,Washington Nationals,149,566642,2019-09-16,St. Louis Cardinals,0,2,4,0
2019,Washington Nationals,150,566643,2019-09-17,St. Louis Cardinals,0,6,2,1
2019,Washington Nationals,151,566644,2019-09-18,St. Louis Cardinals,0,1,5,0
2019,Washington Nationals,152,567437,2019-09-20,Miami Marlins,0,6,4,1
2019,Washington Nationals,153,567438,2019-09-21,Miami Marlins,0,10,4,1
2019,Washington Nationals,154,567439,2019-09-22,Miami Marlins,0,3,5,0
2019,Washington Nationals,155,565969,2019-09-23,Philadelphia Phillies,1,7,2,1
2019,Washington Nationals,156,565930,2019-09-24,Philadelphia Phillies,1,4,1,1
2019,Washington Nationals,157,565970,2019-09-24,Philadelphia Phillies,1,6,5,1
2019,Washington Nationals,158,565971,2019-09-25,Philadelphia Phillies,1,5,2,1
2019,Washington Nationals,159,565972,2019-09-26,Philadelphia Phillies,1,6,3,1
2019,Washington Nationals,160,565973,2019-09-27,Cleveland Indians,1,8,2,1
2019,Washington Nationals,161,565974,2019-09-28,Cleveland Indians,1,10,7,1
2019,Washington Nationals,162,565975,2019-09-29,Cleveland Indians,1,8,2,1
2021,Arizona Diamondbacks,1,634618,2021-04-01,San Diego Padres,0,7,8,0
2021,Arizona Diamondbacks,2,634576,2021-04-02,San Diego Padres,0,2,4,0
2021,Arizona Diamondbacks,3,634623,2021-04-03,San Diego Padres,0,0,7,0
2021,Arizona Diamondbacks,4,634572,2021-04-04,San Diego Padres,0,3,1,1
2021,Arizona Diamondbacks,5,634619,2021-04-06,Colorado Rockies,0,10,8,1
2021,Arizona Diamondbacks,6,634542,2021-04-07,Colorado Rockies,0,0,8,0
2021,Arizona Diamondbacks,7,634564,2021-04-08,Colorado Rockies,0,3,7,0
2021,Arizona Diamondbacks,8,634540,2021-04-09,Cincinnati Reds,1,5,6,0
2021,Arizona Diamondbacks,9,634484,2021-04-10,Cincinnati Reds,1,8,3,1
2021,Arizona Diamondbacks,10,632209,2021-04-11,Cincinnati Reds,1,7,0,1
2021,Arizona Diamondbacks,11,632231,2021-04-12,Oakland Athletics,1,5,9,0
2021,Arizona Diamondbacks,12,632206,2021-04-13,Oakland Athletics,1,5,7,0
2021,Arizona Diamondbacks,13,634481,2021-04-15,Washington Nationals,0,11,6,1
