season,team,game_number,game_pk,date,bat_atBats,bat_baseOnBalls,bat_doubles,bat_hitByPitch,bat_hits,bat_homeRuns,bat_plateAppearances,bat_runs,bat_sacFlies,bat_stolenBases,bat_strikeOuts,bat_triples,pit_atBats,pit_baseOnBalls,pit_battersFaced,pit_earnedRuns,pit_hits,pit_homeRuns,pit_outs,pit_runs,pit_strikeOuts
2019,Oakland Athletics,45,565531,2019-05-16,44,5,3,1,16,5,50,17,0,0,8,1,33,2,35,3,7,1,27,3,9
2019,Oakland Athletics,46,565532,2019-05-17,35,3,1,0,9,2,38,7,0,0,4,0,31,0,32,2,4,0,27,2,11
2019,Oakland Athletics,47,565533,2019-05-18,34,0,1,0,8,2,34,4,0,1,11,0,31,2,33,1,5,0,27,1,6
2019,Oakland Athletics,48,565534,2019-05-19,37,4,2,0,12,1,42,7,1,0,7,1,30,3,34,3,5,1,27,3,9
2019,Oakland Athletics,49,565338,2019-05-20,36,3,3,2,11,3,41,6,0,0,9,0,35,3,38,4,8,2,27,4,3
2019,Oakland Athletics,50,565339,2019-05-21,33,4,3,3,7,2,40,5,0,0,7,0,30,7,37,3,4,2,27,3,9
2019,Oakland Athletics,51,565340,2019-05-22,40,4,5,0,13,2,45,7,1,1,7,0,34,6,40,2,8,1,27,2,10
2019,Oakland Athletics,52,566108,2019-05-24,31,3,1,1,8,3,35,6,0,2,9,0,36,8,44,2,10,0,27,2,9
2019,Oakland Athletics,53,566109,2019-05-25,32,1,3,1,11,1,35,6,1,1,5,0,36,0,36,5,9,3,27,5,7
2019,Oakland Athletics,54,566110,2019-05-26,32,3,2,0,7,2,35,7,0,1,5,0,30,4,35,1,6,1,27,1,6
2019,Oakland Athletics,55,566111,2019-05-27,33,2,4,0,10,3,35,8,0,0,7,0,33,2,38,5,9,1,27,5,7
2019,Oakland Athletics,56,566112,2019-05-28,33,5,1,0,7,3,38,4,0,0,10,0,34,6,40,6,7,0,27,6,10
2019,Oakland Athletics,57,566113,2019-05-29,44,1,3,1,12,3,47,7,1,0,8,0,48,9,60,11,16,1,33,12,11
2019,Oakland Athletics,58,566114,2019-05-31,31,3,1,0,6,1,35,2,0,0,3,0,32,3,35,3,8,2,27,3,4
2019,Oakland Athletics,59,566115,2019-06-01,32,2,1,0,5,1,34,1,0,0,10,0,34,2,36,5,8,2,27,5,5
2019,Oakland Athletics,60,566116,2019-06-02,45,2,1,0,10,4,47,4,0,0,15,0,45,6,51,6,11,0,36,6,4
2019,Oakland Athletics,61,564763,2019-06-04,34,2,2,1,8,1,38,4,1,1,9,0,30,2,34,2,4,1,27,2,6
2019,Oakland Athletics,62,564764,2019-06-05,40,5,5,0,15,0,45,9,0,1,13,0,40,4,44,10,14,3,26,10,5
2019,Oakland Athletics,63,564765,2019-06-06,35,6,1,0,9,1,43,7,2,0,10,0,35,2,38,4,9,1,27,4,5
2019,Oakland Athletics,64,566796,2019-06-07,37,1,2,0,10,2,38,5,0,0,10,0,36,3,39,3,10,1,27,3,7
2019,Oakland Athletics,65,566770,2019-06-08,34,3,3,1,9,2,38,5,0,0,7,0,34,6,43,9,11,2,24,10,9
2019,Oakland Athletics,66,566797,2019-06-08,31,1,0,0,4,1,32,1,0,0,7,0,28,2,32,3,5,0,24,3,9
2019,Oakland Athletics,67,566798,2019-06-09,35,3,1,1,11,2,41,9,2,0,9,0,42,2,44,6,15,1,27,8,12
2019,Oakland Athletics,68,566695,2019-06-10,31,3,1,1,4,0,35,2,0,0,9,0,32,3,35,6,8,3,24,6,9
2019,Oakland Athletics,69,566696,2019-06-11,33,1,1,1,7,2,35,4,0,0,8,0,31,3,34,3,4,1,27,3,10
2019,Oakland Athletics,70,566697,2019-06-12,35,5,1,1,9,2,41,6,0,2,11,0,37,2,40,2,12,0,27,2,9
2019,Oakland Athletics,71,566117,2019-06-14,33,4,1,1,7,0,38,2,0,0,5,1,36,4,44,8,10,2,27,9,4
2019,Oakland Athletics,72,566118,2019-06-15,37,4,4,1,14,1,42,11,0,1,3,0,33,2,35,2,6,0,27,2,12
2019,Oakland Athletics,73,566119,2019-06-16,35,1,3,0,8,2,36,3,0,0,10,0,34,3,38,3,8,1,27,6,10
2019,Oakland Athletics,74,566120,2019-06-17,29,3,3,1,5,0,33,3,0,0,5,0,29,2,32,1,4,0,27,2,6
2019,Oakland Athletics,75,566121,2019-06-18,40,3,3,1,15,6,44,16,0,0,6,1,31,1,32,1,4,1,27,2,4
2019,Oakland Athletics,76,566122,2019-06-19,35,3,7,1,11,1,39,8,0,0,5,0,32,4,38,3,6,0,27,3,12
2019,Oakland Athletics,77,566123,2019-06-20,32,6,1,0,7,2,38,5,0,0,9,0,33,2,36,4,6,1,27,4,10
2019,Oakland Athletics,78,566124,2019-06-21,35,2,3,0,10,2,37,3,0,0,6,0,36,2,38,5,10,1,27,5,8
2019,Oakland Athletics,79,566125,2019-06-22,30,4,1,2,8,1,36,4,0,2,3,0,31,3,38,2,6,1,27,2,9
2019,Oakland Athletics,80,566126,2019-06-23,33,2,2,0,6,0,35,2,0,0,7,0,39,3,43,8,15,1,27,8,3
2019,Oakland Athletics,81,566608,2019-06-25,37,1,3,0,10,3,38,7,0,0,8,0,36,5,42,3,10,0,27,3,9
2019,Philadelphia Phillies,1,567059,2019-03-28,31,6,0,0,7,3,37,10,0,0,9,0,30,6,36,4,7,1,27,4,9
2019,Philadelphia Phillies,2,567060,2019-03-30,31,5,2,0,9,3,36,8,0,1,9,1,36,4,40,6,10,2,27,6,9
2019,Philadelphia Phillies,3,567061,2019-03-31,27,9,1,2,5,2,39,5,1,0,8,0,29,6,36,1,4,0,27,1,8
2019,Philadelphia Phillies,4,565898,2019-04-02,41,4,5,0,14,2,45,8,0,0,12,0,33,1,34,2,7,1,27,2,14
2019,Philadelphia Phillies,5,565899,2019-04-03,37,7,3,0,10,0,44,8,0,0,8,0,35,7,42,8,12,3,24,9,8
2019,Philadelphia Phillies,6,567062,2019-04-05,33,9,3,1,11,0,44,10,1,0,7,0,38,1,39,3,11,2,27,4,10
2019,Philadelphia Phillies,7,567063,2019-04-06,32,3,2,0,7,1,36,2,1,0,6,0,33,5,39,6,7,3,27,6,1
2019,Philadelphia Phillies,8,567064,2019-04-07,28,4,2,0,4,1,32,2,0,1,7,0,33,0,33,1,7,1,27,1,7
2019,Philadelphia Phillies,9,567065,2019-04-08,33,2,0,0,10,3,35,4,0,0,7,0,33,0,33,3,7,2,27,3,5
2019,Philadelphia Phillies,10,567066,2019-04-09,39,5,0,0,9,2,44,6,0,0,9,1,42,3,46,9,14,4,30,10,7
2019,Philadelphia Phillies,11,567067,2019-04-10,28,7,0,1,3,0,36,1,0,0,10,0,44,6,51,13,17,0,27,15,11
2019,Philadelphia Phillies,12,567366,2019-04-12,40,3,3,1,14,1,44,9,0,0,8,0,29,2,33,1,5,0,27,1,9
2019,Philadelphia Phillies,13,567367,2019-04-13,33,4,5,0,6,0,37,3,0,0,11,0,40,0,41,10,18,3,24,10,7
2019,Philadelphia Phillies,14,567368,2019-04-14,53,5,2,0,12,2,58,3,0,2,13,1,45,5,50,1,5,1,42,1,18
2019,Philadelphia Phillies,15,567068,2019-04-15,42,8,1,0,12,1,50,6,0,1,16,0,44,6,50,6,12,1,33,7,11
2019,Philadelphia Phillies,16,567069,2019-04-16,39,3,7,2,13,3,44,14,0,0,5,0,33,3,39,3,10,2,27,3,8
2019,Philadelphia Phillies,17,567070,2019-04-17,28,3,0,0,5,2,32,3,1,0,6,0,31,2,35,2,7,1,27,2,5
2019,Philadelphia Phillies,18,565419,2019-04-18,32,2,0,1,5,1,35,2,0,0,12,0,32,4,37,5,11,2,24,6,4
2019,Philadelphia Phillies,19,565420,2019-04-19,51,6,3,0,17,0,58,3,1,0,11,0,42,4,46,4,8,2,35,4,16
2019,Philadelphia Phillies,20,565421,2019-04-20,39,1,2,0,14,2,41,8,0,0,6,0,39,1,42,5,14,2,27,5,13
2019,Philadelphia Phillies,21,565422,2019-04-21,31,6,2,0,6,0,38,1,0,0,7,0,31,6,39,4,10,0,24,4,11
2019,Philadelphia Phillies,22,565995,2019-04-22,29,2,1,0,3,1,32,1,0,0,10,0,32,2,37,3,9,1,24,5,8
2019,Philadelphia Phillies,23,565996,2019-04-23,30,2,1,0,5,0,32,0,0,0,13,0,36,5,41,8,10,2,24,9,7
2019,Philadelphia Phillies,24,565997,2019-04-24,38,3,3,1,10,1,44,6,0,0,10,1,32,3,36,0,6,0,27,0,9
2019,Philadelphia Phillies,25,567071,2019-04-25,34,1,2,0,4,1,35,1,0,0,13,0,37,2,42,3,12,1,30,3,7
2019,Philadelphia Phillies,26,567072,2019-04-26,29,5,2,0,6,3,34,4,0,0,4,0,31,2,33,0,5,0,27,0,7
2019,Philadelphia Phillies,27,567073,2019-04-27,35,5,2,2,14,3,43,12,0,0,8,0,41,3,45,9,17,1,27,9,9
2019,Philadelphia Phillies,28,567074,2019-04-28,27,6,1,1,4,0,34,5,0,0,9,1,31,0,32,1,7,0,27,1,3
2019,Philadelphia Phillies,29,567075,2019-04-30,31,2,1,2,4,0,35,1,0,1,10,0,34,4,38,3,7,1,27,3,11
2019,Philadelphia Phillies,30,567076,2019-05-01,35,1,4,1,15,1,37,7,0,0,7,0,38,3,41,3,12,1,27,3,11
2019,Philadelphia Phillies,31,567077,2019-05-03,29,1,1,0,6,2,30,4,0,0,10,0,33,3,36,2,6,1,27,2,12
2019,Philadelphia Phillies,32,567078,2019-05-04,38,5,6,0,12,0,45,8,1,0,8,0,38,2,43,7,13,3,27,10,8
2019,Philadelphia Phillies,33,567079,2019-05-05,34,5,3,0,8,0,39,7,0,1,11,0,32,2,34,1,6,1,27,1,9
2019,Philadelphia Phillies,34,566583,2019-05-06,30,0,0,1,5,0,31,0,0,0,7,0,29,7,37,6,7,3,24,6,4
2019,Philadelphia Phillies,35,566584,2019-05-07,38,4,3,0,12,2,43,11,1,0,5,0,30,2,33,1,4,1,27,1,12
2019,Philadelphia Phillies,36,566585,2019-05-08,33,3,2,0,7,1,38,5,0,0,6,0,28,3,31,0,3,0,27,0,5
2019,Philadelphia Phillies,37,565721,2019-05-10,30,5,2,0,4,0,35,1,0,0,12,0,29,5,35,4,8,3,24,5,7
2019,Philadelphia Phillies,38,565722,2019-05-11,36,7,1,1,9,0,44,7,0,0,5,1,29,0,31,0,4,0,27,0,7
2019,Philadelphia Phillies,39,565723,2019-05-12,35,6,2,0,8,0,41,6,0,0,7,0,33,2,35,1,6,0,27,1,7
2019,Philadelphia Phillies,40,567080,2019-05-13,36,2,2,0,11,1,38,7,0,1,11,0,38,8,46,4,12,1,27,4,9
2019,Philadelphia Phillies,41,567081,2019-05-14,30,5,1,0,5,0,36,1,0,1,10,0,36,5,41,6,12,2,27,6,5
2019,Philadelphia Phillies,42,567082,2019-05-15,34,1,1,0,9,1,35,2,0,0,6,0,33,7,43,4,7,0,27,5,9
2019,Philadelphia Phillies,43,567083,2019-05-16,31,1,1,1,4,1,34,3,1,0,7,0,39,7,50,11,13,4,27,11,14
2019,Philadelphia Phillies,44,567084,2019-05-17,30,3,5,0,8,1,33,5,0,0,12,0,33,1,34,3,5,1,27,4,4
2019,Philadelphia Phillies,45,567085,2019-05-18,30,5,2,0,6,1,35,2,0,0,4,0,36,2,38,1,9,0,27,1,13
2019,Philadelphia Phillies,46,567086,2019-05-19,32,7,0,0,9,2,39,7,0,1,7,0,34,1,38,5,7,4,27,5,9
2019,Philadelphia Phillies,47,565146,2019-05-20,38,4,1,0,9,1,42,5,0,3,10,1,37,4,43,3,11,0,30,4,7
2019,Philadelphia Phillies,48,565147,2019-05-21,33,3,3,0,6,0,36,2,0,1,5,0,35,7,43,3,10,0,25,3,2
2019,Philadelphia Phillies,49,565148,2019-05-22,40,3,3,0,13,1,43,4,0,0,10,0,30,4,36,8,8,3,24,8,7
2019,Philadelphia Phillies,50,565149,2019-05-23,38,4,4,0,12,2,44,9,1,0,12,0,36,8,44,7,11,2,27,7,12
2019,Philadelphia Phillies,51,567578,2019-05-24,37,2,5,0,11,1,40,6,1,0,11,0,34,2,36,4,8,2,27,4,11
2019,Philadelphia Phillies,52,567579,2019-05-25,38,5,2,0,12,4,43,7,0,3,8,0,30,1,31,2,5,1,27,2,9
2019,Philadelphia Phillies,53,567580,2019-05-26,28,0,0,0,1,1,28,1,0,0,12,0,35,4,39,9,12,5,24,9,8
2019,Philadelphia Phillies,54,567087,2019-05-28,31,0,2,0,8,1,31,4,0,0,13,0,31,2,34,3,4,2,27,3,11
2019,Philadelphia Phillies,55,567088,2019-05-29,35,8,3,0,12,4,44,11,0,0,11,0,35,3,38,4,8,1,27,4,11
2019,Philadelphia Phillies,56,567089,2019-05-30,31,5,2,0,7,0,37,3,0,0,6,0,35,1,36,5,10,4,27,5,8
2019,Philadelphia Phillies,57,565828,2019-05-31,32,2,0,1,5,1,35,3,0,0,9,0,35,1,36,6,12,4,24,6,7
2019,Philadelphia Phillies,58,565829,2019-06-01,34,0,1,1,7,1,35,3,0,0,7,1,30,4,35,3,8,2,25,4,7
2019,Philadelphia Phillies,59,565830,2019-06-02,29,3,1,0,3,0,33,0,0,0,11,0,32,4,38,5,10,2,24,8,9
2019,Philadelphia Phillies,60,566306,2019-06-03,30,3,1,1,6,1,34,2,0,0,6,0,32,8,40,8,9,2,24,8,6
2019,Philadelphia Phillies,61,566307,2019-06-04,40,1,3,0,13,4,41,9,0,0,5,0,36,1,39,6,10,3,27,6,10
2019,Philadelphia Phillies,62,566308,2019-06-05,38,2,5,0,11,1,40,7,0,0,11,1,34,7,42,5,8,2,27,5,8
2019,Philadelphia Phillies,63,567090,2019-06-07,30,1,0,1,6,1,32,4,0,0,5,0,34,5,39,1,6,1,27,2,11
2019,Philadelphia Phillies,64,567091,2019-06-08,29,4,1,0,6,1,33,4,0,0,7,1,31,0,31,1,6,0,27,1,6
2019,Philadelphia Phillies,65,567092,2019-06-09,30,3,1,0,5,0,34,3,1,2,7,0,35,4,39,4,9,0,27,4,9
2019,Philadelphia Phillies,66,567093,2019-06-10,39,4,1,0,13,5,44,8,0,1,5,1,40,6,46,13,14,8,27,13,9
2019,Philadelphia Phillies,67,567094,2019-06-11,34,4,3,0,12,1,39,7,0,0,5,0,34,5,40,4,8,1,27,4,6
2019,Philadelphia Phillies,68,567095,2019-06-12,30,0,1,0,3,0,30,0,0,0,6,0,30,1,32,2,6,0,27,2,9
2019,Philadelphia Phillies,69,567202,2019-06-14,34,5,1,0,9,3,41,8,1,1,7,0,38,4,43,9,14,3,26,9,9
2019,Philadelphia Phillies,70,567203,2019-06-15,33,3,3,1,8,1,38,6,0,0,10,0,35,3,39,5,8,2,27,5,9
2019,Philadelphia Phillies,71,567204,2019-06-16,31,5,1,0,6,0,36,1,0,0,9,0,40,2,46,15,19,3,24,15,10
2019,Philadelphia Phillies,72,565929,2019-06-19,31,4,0,1,6,1,37,2,0,1,9,1,33,3,36,5,8,2,24,6,9
2019,Philadelphia Phillies,73,565931,2019-06-19,31,2,1,0,4,0,33,0,0,0,12,0,27,3,30,2,4,2,24,2,4
2019,Philadelphia Phillies,74,565932,2019-06-20,33,5,0,0,9,2,38,4,0,1,7,0,30,5,36,7,10,3,24,7,2
2019,Philadelphia Phillies,75,567096,2019-06-21,35,4,4,0,9,0,39,1,0,3,8,0,33,1,35,1,6,1,27,2,12
2019,Philadelphia Phillies,76,567097,2019-06-22,32,4,1,0,7,2,36,3,0,0,9,0,33,2,35,5,7,1,27,5,7
2019,Philadelphia Phillies,77,567098,2019-06-23,29,5,1,0,4,0,36,4,2,0,10,0,38,5,43,6,16,3,27,6,8
2019,Philadelphia Phillies,78,567099,2019-06-24,43,4,3,0,19,4,47,13,0,2,2,1,39,3,44,7,15,4,27,7,6
2019,Philadelphia Phillies,79,567100,2019-06-25,33,3,1,1,8,4,37,7,0,0,7,0,38,4,43,5,12,2,27,5,6
2019,Philadelphia Phillies,80,567101,2019-06-26,37,5,4,0,9,1,42,5,0,0,15,0,39,4,43,4,10,2,30,4,6
2019,Philadelphia Phillies,81,567102,2019-06-27,30,5,0,1,6,3,38,6,0,0,10,0,33,1,35,3,5,1,27,3,11
2019,Pittsburgh Pirates,1,565220,2019-03-28,31,7,0,0,5,1,39,3,0,0,11,0,31,3,34,5,6,2,24,5,8
2019,Pittsburgh Pirates,2,565222,2019-03-31,36,7,2,1,10,0,44,5,0,2,5,0,30,2,32,0,4,0,27,0,9
2019,Pittsburgh Pirates,3,566180,2019-04-01,35,8,2,2,6,1,47,5,1,0,9,0,40,8,51,4,8,1,33,6,17
2019,Pittsburgh Pirates,4,566181,2019-04-03,38,7,3,0,8,1,45,4,0,2,7,1,37,3,40,5,7,2,30,5,8
2019,Pittsburgh Pirates,5,566182,2019-04-04,32,0,1,0,10,0,32,2,0,1,5,0,33,4,37,0,6,0,27,0,8
2019,Pittsburgh Pirates,6,566183,2019-04-05,29,0,2,0,5,0,30,2,0,1,8,0,28,1,30,0,3,0,27,0,10
2019,Pittsburgh Pirates,7,566184,2019-04-06,38,3,4,0,12,1,42,6,0,1,8,0,38,0,38,4,8,2,30,5,9
2019,Pittsburgh Pirates,8,566185,2019-04-07,34,3,4,1,12,2,38,7,0,0,9,1,34,2,36,5,7,3,27,5,10
2019,Pittsburgh Pirates,9,565124,2019-04-08,32,3,0,1,7,0,36,0,0,0,12,0,34,4,40,4,8,1,24,10,11
2019,Pittsburgh Pirates,10,565125,2019-04-10,35,2,0,1,9,2,38,5,0,2,7,0,34,3,37,2,6,1,27,2,15
2019,Pittsburgh Pirates,11,565126,2019-04-11,32,1,1,0,5,0,33,0,0,0,14,0,29,3,32,0,5,0,24,2,9
2019,Pittsburgh Pirates,12,565900,2019-04-12,39,2,1,0,10,2,42,6,0,2,14,1,36,3,41,3,7,2,30,3,6
2019,Pittsburgh Pirates,13,565901,2019-04-13,34,2,2,0,8,1,37,2,0,0,3,1,28,2,30,3,6,2,24,3,10
2019,Pittsburgh Pirates,14,565902,2019-04-14,33,3,4,0,8,0,36,4,0,0,8,0,36,3,39,3,11,0,27,3,8
2019,Pittsburgh Pirates,15,565516,2019-04-16,37,1,0,0,8,2,39,5,0,0,11,0,38,1,39,3,9,0,30,3,10
2019,Pittsburgh Pirates,16,565517,2019-04-17,35,5,1,1,6,0,42,3,1,0,9,0,35,1,39,2,7,0,30,2,9
2019,Pittsburgh Pirates,17,566186,2019-04-19,30,2,1,0,6,0,32,4,0,1,9,0,31,3,34,1,7,0,27,1,13
2019,Pittsburgh Pirates,18,566187,2019-04-20,17,1,0,0,4,2,20,3,0,0,7,0,19,1,20,1,4,0,15,1,3
2019,Pittsburgh Pirates,19,566188,2019-04-21,31,3,2,0,5,1,34,2,0,0,7,0,35,4,39,3,9,1,27,3,6
2019,Pittsburgh Pirates,20,566189,2019-04-22,36,5,4,0,9,0,41,4,0,0,8,1,44,4,48,12,17,2,27,12,6
2019,Pittsburgh Pirates,21,566190,2019-04-23,32,3,2,0,7,0,35,1,0,0,10,0,32,2,34,2,6,0,27,2,6
2019,Pittsburgh Pirates,22,566191,2019-04-24,35,2,3,0,9,2,37,2,0,0,5,0,39,1,42,10,15,3,27,11,8
2019,Pittsburgh Pirates,23,566192,2019-04-25,32,1,0,0,5,0,33,0,0,0,9,0,34,1,37,5,9,0,27,5,9
2019,Pittsburgh Pirates,24,565812,2019-04-26,35,0,1,0,9,1,35,2,0,0,11,0,31,5,37,6,9,2,24,6,10
2019,Pittsburgh Pirates,25,565813,2019-04-27,31,2,1,0,5,0,34,1,0,0,9,0,29,2,33,1,6,0,24,3,7
2019,Pittsburgh Pirates,26,565814,2019-04-28,36,2,2,0,9,2,39,6,0,0,11,0,32,2,36,6,10,1,24,7,7
2019,Pittsburgh Pirates,27,566778,2019-04-30,47,2,3,1,14,2,50,6,0,0,12,0,39,7,46,3,7,1,33,4,13
2019,Pittsburgh Pirates,28,566779,2019-05-01,34,5,4,0,8,0,40,7,0,1,7,0,35,3,38,4,7,3,27,5,8
2019,Pittsburgh Pirates,29,566193,2019-05-03,36,2,0,0,7,0,38,1,0,0,8,0,43,6,50,12,16,2,27,14,7
2019,Pittsburgh Pirates,30,566194,2019-05-04,35,4,1,0,12,2,40,6,0,0,8,1,36,2,38,4,10,0,27,4,8
2019,Pittsburgh Pirates,31,566195,2019-05-05,43,3,2,0,8,1,47,5,1,1,12,0,46,6,53,3,9,0,39,3,8
2019,Pittsburgh Pirates,32,566196,2019-05-07,30,4,2,2,8,1,36,5,0,1,3,1,30,7,39,4,5,1,27,4,12
2019,Pittsburgh Pirates,33,566197,2019-05-08,37,1,1,0,10,2,38,6,0,2,8,0,35,8,43,9,9,3,27,9,9
2019,Pittsburgh Pirates,34,566586,2019-05-09,37,2,3,0,10,1,39,4,0,0,6,0,41,8,50,16,16,0,24,17,10
2019,Pittsburgh Pirates,35,566587,2019-05-10,34,1,0,0,9,1,35,2,0,0,11,0,35,2,38,1,10,0,27,1,7
2019,Pittsburgh Pirates,36,566588,2019-05-11,31,1,0,0,4,0,32,2,0,0,11,1,29,5,34,1,2,0,27,1,8
2019,Pittsburgh Pirates,37,566589,2019-05-12,38,6,4,2,14,1,46,10,0,0,6,0,39,3,43,6,12,2,27,6,6
2019,Pittsburgh Pirates,38,564851,2019-05-13,40,2,1,0,13,0,42,3,0,0,14,1,35,4,41,9,13,2,24,9,7
2019,Pittsburgh Pirates,39,564852,2019-05-14,38,3,2,0,11,3,41,6,0,0,8,0,30,2,32,2,4,1,27,2,9
2019,Pittsburgh Pirates,40,564853,2019-05-15,32,1,1,0,6,0,33,1,0,0,7,0,35,4,40,10,11,3,24,11,12
2019,Pittsburgh Pirates,41,566296,2019-05-16,37,1,1,0,8,1,38,3,0,0,6,0,26,3,32,4,5,2,24,4,9
2019,Pittsburgh Pirates,42,566297,2019-05-17,35,3,1,0,9,1,38,5,0,0,7,0,34,2,36,3,7,2,27,3,15
2019,Pittsburgh Pirates,43,566298,2019-05-18,37,4,1,1,12,4,43,7,0,1,8,0,34,5,39,2,8,0,27,2,13
2019,Pittsburgh Pirates,44,566299,2019-05-19,36,2,2,0,11,1,39,6,0,1,6,0,30,3,33,3,5,1,27,4,7
2019,Pittsburgh Pirates,45,566198,2019-05-21,31,2,1,0,3,0,33,0,0,0,8,0,35,4,40,4,10,1,27,5,5
2019,Pittsburgh Pirates,46,566199,2019-05-22,33,2,1,1,8,1,36,3,0,0,7,0,40,6,47,9,16,2,27,9,10
2019,Pittsburgh Pirates,47,566200,2019-05-23,37,4,4,1,15,4,42,14,0,1,5,0,37,2,39,6,11,0,27,6,10
2019,Pittsburgh Pirates,48,566201,2019-05-24,34,1,5,1,7,0,36,2,0,0,6,0,39,5,44,10,13,2,27,10,6
2019,Pittsburgh Pirates,49,566202,2019-05-25,36,0,3,0,11,0,37,2,0,0,5,0,37,4,43,7,13,0,27,7,3
2019,Pittsburgh Pirates,50,566203,2019-05-26,39,2,1,0,12,2,41,7,0,0,7,0,36,8,50,8,12,2,27,11,4
2019,Pittsburgh Pirates,51,565244,2019-05-27,37,4,1,2,12,2,44,8,1,0,9,1,34,5,42,5,12,0,27,5,9
2019,Pittsburgh Pirates,52,565221,2019-05-27,34,2,3,0,8,0,36,1,0,0,8,0,33,2,36,8,10,3,24,8,11
2019,Pittsburgh Pirates,53,565245,2019-05-28,33,2,3,1,8,1,36,6,0,0,11,0,34,3,37,11,11,4,24,11,8
2019,Pittsburgh Pirates,54,565246,2019-05-29,39,1,1,0,15,2,42,7,0,0,7,0,33,3,38,2,7,1,27,2,7
2019,Pittsburgh Pirates,55,566204,2019-05-30,37,2,2,1,10,1,40,5,0,0,10,0,44,6,50,11,18,4,27,11,7
2019,Pittsburgh Pirates,56,566205,2019-05-31,38,5,0,0,13,0,43,9,0,1,5,0,33,2,35,4,6,2,27,4,9
2019,Pittsburgh Pirates,57,566206,2019-06-01,53,6,2,1,18,2,61,10,0,0,16,1,53,8,63,12,14,5,39,12,19
2019,Pittsburgh Pirates,58,566207,2019-06-02,33,1,4,0,8,0,37,2,1,0,4,0,36,1,37,4,9,1,27,4,10
2019,Pittsburgh Pirates,59,566208,2019-06-04,37,5,3,1,10,1,44,5,0,0,8,0,41,7,49,9,13,3,27,12,5
2019,Pittsburgh Pirates,60,566209,2019-06-05,37,0,4,1,14,2,38,7,0,3,5,0,32,2,34,4,6,2,27,4,8
2019,Pittsburgh Pirates,61,566210,2019-06-06,31,1,5,0,9,2,33,6,0,0,7,0,33,4,38,1,7,1,27,1,8
2019,Pittsburgh Pirates,62,567584,2019-06-07,32,2,2,0,7,1,34,4,0,0,14,1,37,5,44,10,15,2,24,10,6
2019,Pittsburgh Pirates,63,567585,2019-06-08,33,1,1,0,8,1,35,3,1,0,8,0,33,9,42,5,10,2,24,5,9
2019,Pittsburgh Pirates,64,567586,2019-06-09,32,3,0,0,5,1,35,2,0,1,12,0,31,5,37,5,9,2,24,5,5
2019,Pittsburgh Pirates,65,567193,2019-06-10,38,3,1,0,10,2,41,7,0,1,12,0,37,4,43,11,13,5,24,13,10
2019,Pittsburgh Pirates,66,567199,2019-06-11,32,4,1,0,9,0,36,5,0,1,8,1,33,3,36,7,10,5,24,7,11
2019,Pittsburgh Pirates,67,567200,2019-06-12,44,5,1,0,13,2,50,7,1,1,6,0,43,7,52,8,15,1,30,8,8
2019,Pittsburgh Pirates,68,567201,2019-06-13,35,4,5,0,9,0,40,5,0,0,5,0,34,3,39,6,10,0,24,6,6
2019,Pittsburgh Pirates,69,567394,2019-06-14,40,1,3,0,18,2,44,11,2,0,3,2,35,1,37,0,9,0,27,0,9
2019,Pittsburgh Pirates,70,567395,2019-06-15,32,2,4,0,8,0,34,3,0,0,6,0,33,2,37,3,10,0,24,4,7
2019,Pittsburgh Pirates,71,567396,2019-06-16,38,2,6,0,11,0,40,5,0,1,7,1,34,4,38,4,9,1,27,4,11
2019,Pittsburgh Pirates,72,566211,2019-06-18,35,4,1,1,8,1,40,4,0,0,6,2,31,4,37,3,6,0,27,5,9
2019,Pittsburgh Pirates,73,566212,2019-06-19,35,1,2,1,11,2,37,8,0,0,7,0,37,1,38,7,11,2,27,7,12
2019,Pittsburgh Pirates,74,566213,2019-06-21,28,1,1,0,6,0,30,2,0,0,5,0,34,2,36,1,7,1,27,1,9
2019,Pittsburgh Pirates,75,566214,2019-06-22,29,6,1,0,10,1,37,6,1,0,3,1,31,7,40,3,6,1,27,3,12
2019,Pittsburgh Pirates,76,566215,2019-06-23,47,4,5,1,17,0,55,11,2,0,9,0,46,8,54,10,13,0,33,10,13
2019,Pittsburgh Pirates,77,565644,2019-06-25,33,2,2,0,8,0,36,1,0,0,6,0,33,1,36,5,10,2,24,5,7
2019,Pittsburgh Pirates,78,565645,2019-06-26,41,7,5,0,15,4,49,14,1,1,6,0,34,3,37,2,9,1,27,2,6
2019,Pittsburgh Pirates,79,565646,2019-06-27,39,2,4,0,14,5,41,10,0,1,6,0,35,0,35,0,9,0,27,0,8
2019,Pittsburgh Pirates,80,567594,2019-06-28,34,4,1,0,9,1,38,3,0,0,6,0,30,3,33,2,6,0,27,2,12
2019,Pittsburgh Pirates,81,567595,2019-06-29,31,0,3,1,6,0,32,1,0,0,7,0,28,3,33,3,5,1,24,3,6
2019,San Diego Padres,1,566275,2019-03-28,27,1,1,0,6,1,28,2,0,0,9,0,30,1,31,0,5,0,27,0,5
2019,San Diego Padres,2,566276,2019-03-29,28,4,2,1,8,1,34,4,1,1,9,0,33,3,37,1,6,1,27,1,12
2019,San Diego Padres,3,566277,2019-03-30,35,0,3,0,8,0,35,2,0,2,9,0,34,2,39,3,9,0,27,3,9
2019,San Diego Padres,4,566278,2019-03-31,32,5,3,0,8,0,37,3,0,0,4,0,27,2,29,1,2,0,27,1,10
